ProductKey,WarehouseKey,Date,QuantityOnHand
2,4,2024-02-04,359
2,5,2024-05-28,53
2,7,2024-05-24,82
5,4,2024-06-14,291
4,1,2024-07-03,134
2,1,2024-10-04,244
3,9,2024-04-04,135
5,3,2024-01-14,441
4,1,2024-05-07,448
5,5,2024-11-30,488
4,5,2024-10-27,458
5,4,2024-12-02,439
5,1,2024-08-28,96
4,6,2024-03-06,302
1,7,2024-04-01,53
3,6,2024-07-30,285
4,7,2024-03-20,243
2,10,2024-06-24,84
2,9,2024-05-02,346
5,10,2024-12-11,427
4,8,2024-12-08,69
5,3,2024-07-14,207
2,5,2024-02-06,433
3,9,2024-09-02,481
3,6,2024-04-21,462
2,4,2024-05-23,186
2,7,2024-08-21,424
2,7,2024-06-01,263
5,2,2024-04-04,253
5,7,2024-09-03,428
2,1,2024-02-19,171
2,5,2024-12-30,256
3,2,2024-04-15,299
2,4,2024-03-22,296
5,5,2024-05-12,160
4,1,2024-07-29,364
5,10,2024-12-22,120
4,8,2024-02-24,56
4,7,2024-02-11,281
3,7,2024-02-16,151
3,10,2024-10-15,138
4,2,2024-12-09,106
5,8,2024-12-04,415
3,4,2024-01-07,258
2,5,2024-02-20,223
2,4,2024-07-26,221
5,6,2024-08-25,358
2,8,2024-01-09,418
2,8,2024-09-05,193
1,5,2024-02-29,489
4,7,2024-01-07,251
1,3,2024-02-02,307
1,5,2024-10-08,337
1,2,2024-09-10,115
2,9,2024-10-16,393
5,5,2024-01-30,308
2,1,2024-03-04,469
3,2,2024-03-28,114
2,6,2024-10-18,319
3,1,2024-11-02,169
2,7,2024-04-24,431
3,6,2024-07-23,275
1,9,2024-04-20,494
5,7,2024-04-23,371
2,10,2024-02-12,258
5,2,2024-10-24,486
3,3,2024-10-09,94
1,4,2024-09-27,226
1,10,2024-07-05,412
4,6,2024-07-13,346
1,4,2024-05-21,358
4,7,2024-02-08,479
3,6,2024-10-10,331
1,9,2024-03-01,328
4,8,2024-12-16,364
4,10,2024-11-14,201
2,1,2024-03-10,244
2,4,2024-06-25,404
1,3,2024-10-24,192
3,8,2024-10-13,58
3,8,2024-10-03,96
1,1,2024-06-06,474
3,6,2024-12-14,393
3,10,2024-01-15,272
1,7,2024-01-18,134
2,5,2024-07-16,180
4,7,2024-03-27,165
1,9,2024-10-05,63
5,7,2024-05-16,499
2,6,2024-02-22,200
5,7,2024-11-16,266
3,4,2024-10-23,189
5,3,2024-02-25,406
2,5,2024-02-12,347
1,2,2024-08-03,337
3,3,2024-02-18,208
4,6,2024-12-18,482
2,5,2024-05-27,237
1,2,2024-10-10,177
5,6,2024-08-01,149
3,9,2024-02-21,364
1,9,2024-03-22,218
3,7,2024-04-21,176
4,10,2024-11-21,320
3,3,2024-02-15,94
1,9,2024-05-15,471
2,4,2024-09-26,463
1,4,2024-06-20,185
3,6,2024-01-05,88
4,6,2024-02-22,341
2,6,2024-09-15,220
5,8,2024-02-29,248
1,7,2024-09-27,82
4,5,2024-02-15,438
2,5,2024-09-22,483
1,10,2024-01-10,197
2,8,2024-02-02,305
4,10,2024-06-26,293
2,7,2024-09-09,162
5,4,2024-09-13,264
4,7,2024-02-25,68
2,10,2024-03-16,290
5,10,2024-12-02,318
3,9,2024-07-29,361
4,7,2024-09-11,468
3,6,2024-09-29,428
2,2,2024-10-15,437
1,10,2024-08-07,406
3,7,2024-12-31,419
1,2,2024-07-26,187
4,3,2024-01-13,355
1,4,2024-04-10,320
5,5,2024-07-12,65
2,10,2024-04-15,235
3,4,2024-02-16,127
1,9,2024-07-15,119
1,8,2024-08-24,51
1,7,2024-02-06,420
3,3,2024-10-23,67
1,7,2024-06-21,371
3,8,2024-12-23,203
4,9,2024-01-19,457
3,9,2024-04-02,91
1,2,2024-09-25,112
2,8,2024-02-21,372
4,7,2024-05-22,146
4,6,2024-05-20,237
5,6,2024-07-02,383
3,1,2024-05-01,252
5,1,2024-02-15,356
3,3,2024-12-26,473
5,4,2024-06-11,376
1,10,2024-12-06,225
1,1,2024-08-02,436
2,1,2024-03-25,150
3,10,2024-11-24,310
1,7,2024-05-20,255
2,3,2024-06-27,138
4,1,2024-06-18,268
1,10,2024-08-13,488
3,3,2024-04-25,297
4,3,2024-09-08,249
5,4,2024-09-25,276
4,8,2024-12-16,311
1,4,2024-10-26,195
2,10,2024-12-17,439
3,8,2024-11-08,80
5,3,2024-12-30,328
1,5,2024-11-04,300
1,7,2024-01-11,414
3,4,2024-11-14,193
4,5,2024-08-13,393
1,7,2024-01-27,319
2,9,2024-11-07,332
3,1,2024-03-09,444
2,10,2024-03-27,359
4,10,2024-06-23,84
3,2,2024-05-25,381
3,8,2024-02-15,441
1,4,2024-03-30,424
3,7,2024-05-27,255
3,3,2024-07-30,269
2,2,2024-08-10,360
5,5,2024-06-02,128
3,2,2024-04-20,275
5,9,2024-05-07,218
3,3,2024-04-19,246
1,6,2024-09-16,468
2,2,2024-04-02,251
5,4,2024-10-06,334
3,9,2024-12-11,478
1,3,2024-06-18,139
4,6,2024-02-28,381
3,4,2024-05-31,131
2,7,2024-03-19,80
1,8,2024-08-27,267
2,10,2024-07-09,151
4,3,2024-03-19,347
4,2,2024-12-19,317
1,2,2024-04-27,204
3,7,2024-04-05,426
2,9,2024-05-13,452
2,5,2024-02-04,177
1,1,2024-11-08,381
1,9,2024-01-13,50
2,10,2024-08-13,181
1,4,2024-03-03,74
5,2,2024-05-14,113
4,8,2024-02-10,159
2,6,2024-05-01,432
3,8,2024-12-16,153
5,2,2024-07-06,229
1,5,2024-06-18,241
2,2,2024-06-21,289
3,9,2024-06-22,150
4,9,2024-07-28,86
2,2,2024-02-06,66
2,7,2024-07-28,185
5,6,2024-09-11,477
4,8,2024-12-30,343
2,9,2024-03-06,357
5,5,2024-05-22,273
4,6,2024-08-06,466
4,8,2024-04-18,58
3,6,2024-04-30,411
1,5,2024-01-26,496
2,9,2024-01-25,488
1,1,2024-10-10,287
4,2,2024-12-15,211
2,9,2024-04-12,436
1,2,2024-02-12,427
4,6,2024-09-25,313
5,9,2024-05-21,425
2,10,2024-08-01,255
5,6,2024-09-27,148
2,1,2024-04-08,124
3,1,2024-07-17,445
3,7,2024-03-12,190
4,4,2024-10-05,260
1,9,2024-05-12,479
4,4,2024-06-21,182
1,4,2024-05-28,153
3,8,2024-03-28,288
3,3,2024-09-06,368
2,6,2024-11-27,381
5,7,2024-05-14,395
3,1,2024-12-16,453
2,2,2024-03-10,400
5,1,2024-02-10,117
2,8,2024-09-06,268
3,5,2024-04-04,334
2,1,2024-09-07,156
2,9,2024-05-18,366
2,5,2024-03-18,60
3,1,2024-04-25,241
4,6,2024-08-08,221
5,5,2024-07-26,228
4,8,2024-12-17,221
3,6,2024-12-14,174
2,6,2024-02-25,316
1,3,2024-10-02,156
4,10,2024-05-02,148
1,3,2024-11-07,154
3,10,2024-08-08,449
5,2,2024-12-16,407
3,9,2024-11-17,307
2,5,2024-06-14,426
2,6,2024-12-06,264
1,4,2024-07-24,82
5,2,2024-08-04,281
3,2,2024-05-23,235
1,9,2024-02-14,81
4,6,2024-04-18,362
1,5,2024-01-28,491
3,4,2024-08-15,390
2,2,2024-09-28,420
2,8,2024-01-10,237
4,1,2024-04-19,201
1,5,2024-01-02,143
4,9,2024-10-23,275
2,1,2024-07-11,376
1,9,2024-08-05,384
4,3,2024-10-15,313
3,5,2024-02-27,407
2,10,2024-02-11,305
1,9,2024-08-04,425
1,9,2024-06-30,119
4,9,2024-04-03,460
4,4,2024-08-07,158
3,5,2024-08-26,334
5,7,2024-08-15,158
3,8,2024-08-31,99
4,6,2024-05-06,464
3,10,2024-10-03,441
4,2,2024-05-02,57
4,1,2024-01-30,225
4,8,2024-04-07,60
2,10,2024-01-01,481
4,7,2024-01-26,281
4,7,2024-10-10,154
3,1,2024-08-18,183
1,5,2024-01-11,166
5,1,2024-07-08,115
4,8,2024-10-19,150
3,5,2024-07-27,380
3,4,2024-12-21,276
2,4,2024-11-09,362
4,6,2024-03-16,243
4,2,2024-06-18,311
5,1,2024-03-04,266
5,3,2024-05-30,125
2,4,2024-02-12,166
3,3,2024-04-27,453
2,5,2024-01-24,352
3,10,2024-10-28,430
3,6,2024-01-17,80
2,4,2024-11-05,448
3,2,2024-07-18,253
3,3,2024-01-09,191
4,2,2024-09-02,346
3,9,2024-08-28,354
4,1,2024-03-20,143
1,8,2024-08-24,104
1,10,2024-07-24,344
1,4,2024-08-28,384
1,5,2024-07-06,472
4,9,2024-03-21,482
5,8,2024-03-19,349
3,5,2024-12-22,112
5,10,2024-05-08,108
5,5,2024-10-20,359
5,5,2024-08-22,358
3,1,2024-03-20,227
4,1,2024-04-26,68
4,10,2024-05-03,198
3,8,2024-04-27,491
3,1,2024-10-30,368
5,7,2024-10-05,226
4,8,2024-06-01,213
4,6,2024-09-25,459
3,4,2024-12-29,78
2,1,2024-08-23,333
5,7,2024-10-25,68
1,6,2024-03-16,426
5,9,2024-03-26,450
5,1,2024-10-11,210
5,4,2024-01-08,331
3,10,2024-08-12,417
4,7,2024-12-23,248
2,3,2024-12-09,483
1,5,2024-11-02,139
1,4,2024-12-19,422
5,2,2024-02-24,396
3,10,2024-07-21,367
1,9,2024-02-09,465
5,1,2024-09-29,433
2,10,2024-01-20,427
2,4,2024-02-21,278
2,10,2024-04-24,428
1,10,2024-02-09,139
4,2,2024-12-12,327
5,9,2024-02-15,78
1,8,2024-05-17,432
3,9,2024-12-16,169
4,9,2024-10-30,372
1,5,2024-11-15,479
1,10,2024-07-21,446
4,3,2024-12-05,86
4,6,2024-12-27,165
4,9,2024-06-03,497
2,6,2024-09-16,194
3,1,2024-10-11,357
2,1,2024-12-01,71
5,2,2024-01-14,392
4,10,2024-04-07,309
4,5,2024-12-03,204
2,3,2024-08-28,342
3,9,2024-07-08,354
5,5,2024-01-08,183
3,5,2024-12-20,146
4,5,2024-06-28,224
1,3,2024-11-09,280
3,5,2024-06-21,246
2,8,2024-10-27,294
5,9,2024-04-22,161
2,5,2024-09-25,374
2,3,2024-03-22,156
2,3,2024-07-19,198
4,9,2024-12-24,310
2,1,2024-01-16,223
5,10,2024-07-21,479
2,9,2024-12-29,164
3,1,2024-08-05,184
5,6,2024-10-28,350
1,9,2024-02-19,302
4,2,2024-07-18,446
4,8,2024-02-11,283
3,1,2024-11-01,89
4,9,2024-10-02,199
3,9,2024-12-12,384
5,7,2024-11-04,209
1,6,2024-11-21,452
1,8,2024-04-23,210
3,4,2024-09-02,393
4,2,2024-10-17,225
3,5,2024-06-25,469
2,3,2024-01-01,361
2,4,2024-08-27,260
5,4,2024-01-06,477
4,7,2024-04-25,77
3,4,2024-06-05,197
5,8,2024-04-15,233
3,4,2024-12-19,58
4,7,2024-03-03,300
4,6,2024-12-23,178
3,8,2024-12-23,314
4,5,2024-05-28,56
3,2,2024-10-10,377
3,2,2024-08-18,234
4,5,2024-05-09,209
2,10,2024-11-01,339
3,9,2024-07-21,250
4,2,2024-12-18,495
2,10,2024-10-26,95
4,10,2024-03-07,122
5,4,2024-12-26,101
5,9,2024-06-13,217
4,7,2024-09-03,187
4,9,2024-04-20,83
1,5,2024-07-21,378
3,5,2024-04-03,489
4,10,2024-11-28,76
5,4,2024-12-24,180
4,5,2024-08-20,149
4,3,2024-12-04,120
3,2,2024-03-20,459
4,5,2024-05-22,116
1,7,2024-04-03,211
3,3,2024-04-13,231
2,10,2024-12-22,57
1,2,2024-12-19,180
2,5,2024-07-18,272
4,7,2024-01-16,395
4,3,2024-11-22,271
3,7,2024-11-16,254
3,10,2024-10-05,129
5,9,2024-02-20,439
1,4,2024-12-23,391
4,1,2024-03-26,406
1,6,2024-06-14,435
1,2,2024-12-22,156
1,8,2024-07-24,188
2,6,2024-09-03,50
4,4,2024-08-02,256
5,7,2024-06-08,169
1,8,2024-02-02,372
3,10,2024-06-06,215
2,9,2024-12-27,101
3,6,2024-08-03,466
2,7,2024-01-06,152
3,6,2024-09-19,103
5,10,2024-06-16,157
1,1,2024-01-24,122
5,8,2024-09-03,438
5,1,2024-11-10,372
3,2,2024-06-11,316
1,2,2024-10-10,218
2,2,2024-03-01,310
4,2,2024-11-28,58
5,2,2024-03-31,326
1,9,2024-10-20,326
2,1,2024-07-17,51
1,1,2024-12-18,289
4,2,2024-03-27,289
1,5,2024-08-02,266
1,4,2024-07-07,310
1,10,2024-09-05,459
1,4,2024-12-31,289
5,10,2024-03-24,184
4,4,2024-11-10,167
2,3,2024-07-03,459
2,4,2024-12-28,274
3,10,2024-08-16,132
1,8,2024-12-19,394
3,7,2024-09-10,312
4,5,2024-07-23,139
3,9,2024-11-12,479
2,7,2024-08-23,323
5,7,2024-04-13,355
3,3,2024-08-10,318
1,3,2024-06-21,203
5,10,2024-01-12,88
4,5,2024-01-10,153
4,5,2024-11-24,75
1,2,2024-02-10,355
2,1,2024-09-12,368
5,7,2024-07-22,350
5,8,2024-08-05,362
3,10,2024-02-20,384
4,8,2024-05-04,108
2,3,2024-02-06,117
5,2,2024-07-06,365
3,3,2024-08-05,326
3,4,2024-01-07,398
1,10,2024-09-10,120
2,7,2024-09-09,441
4,9,2024-06-17,224
5,6,2024-04-16,120
5,10,2024-07-17,394
2,10,2024-07-03,201
4,1,2024-11-04,259
2,4,2024-06-08,306
1,2,2024-12-11,266
2,9,2024-12-20,413
4,1,2024-10-26,434
3,6,2024-09-07,281
4,1,2024-07-12,332
4,4,2024-05-14,72
1,2,2024-04-08,326
1,6,2024-02-13,420
5,9,2024-03-08,309
3,3,2024-03-06,272
4,10,2024-06-06,174
3,7,2024-03-12,155
1,8,2024-04-13,82
5,3,2024-01-02,272
3,3,2024-07-27,324
4,2,2024-08-11,409
4,8,2024-12-08,76
4,5,2024-11-22,353
2,3,2024-10-17,242
1,2,2024-12-29,192
5,2,2024-04-03,158
2,4,2024-06-03,70
5,4,2024-04-10,271
5,8,2024-08-21,81
1,1,2024-01-16,153
3,9,2024-07-15,485
5,8,2024-07-24,213
2,1,2024-10-16,464
5,2,2024-03-10,244
3,4,2024-08-08,449
5,5,2024-05-18,118
2,10,2024-07-27,385
5,3,2024-12-20,128
1,3,2024-02-03,60
5,4,2024-05-01,285
5,9,2024-06-13,396
3,10,2024-11-02,149
4,9,2024-05-12,496
1,9,2024-09-14,212
1,2,2024-06-24,493
4,5,2024-05-17,329
1,10,2024-05-19,310
2,1,2024-02-12,186
1,10,2024-02-04,461
4,8,2024-09-06,314
4,7,2024-04-05,418
4,8,2024-03-17,186
5,1,2024-09-17,406
3,9,2024-10-14,184
4,4,2024-06-18,456
3,1,2024-08-07,254
2,9,2024-10-26,227
2,1,2024-01-18,349
1,10,2024-02-26,281
1,7,2024-02-05,472
2,7,2024-07-18,348
1,4,2024-09-14,212
5,9,2024-12-25,347
1,5,2024-02-13,73
4,6,2024-03-23,475
1,5,2024-03-12,168
3,9,2024-08-20,84
4,9,2024-04-13,177
5,7,2024-07-10,136
4,8,2024-11-16,170
4,2,2024-05-07,334
1,8,2024-03-15,381
1,6,2024-07-27,398
4,4,2024-04-09,325
3,2,2024-01-30,256
2,1,2024-10-28,52
4,3,2024-10-26,302
1,10,2024-04-25,95
1,1,2024-05-30,179
1,4,2024-03-07,130
5,6,2024-10-16,472
4,1,2024-01-18,142
2,3,2024-09-03,404
3,6,2024-12-22,402
5,7,2024-04-04,284
4,9,2024-12-05,451
5,5,2024-05-13,497
4,1,2024-09-21,330
4,3,2024-10-17,127
2,8,2024-07-04,482
2,5,2024-05-07,244
2,6,2024-07-26,386
4,2,2024-03-04,291
3,6,2024-03-26,115
1,9,2024-10-04,297
2,7,2024-12-16,229
5,9,2024-09-15,435
5,6,2024-10-22,357
3,6,2024-07-31,320
3,6,2024-12-16,159
4,4,2024-05-01,172
5,4,2024-08-29,72
1,10,2024-06-19,468
1,6,2024-05-31,189
1,4,2024-03-07,356
3,8,2024-11-15,326
3,7,2024-07-19,110
5,1,2024-12-25,135
1,5,2024-12-25,272
3,6,2024-07-27,50
5,2,2024-07-09,160
4,5,2024-11-26,74
1,7,2024-08-19,375
5,7,2024-03-10,416
2,3,2024-01-25,307
3,10,2024-01-08,168
5,3,2024-01-16,424
5,3,2024-10-26,51
5,3,2024-02-25,167
3,6,2024-06-08,163
5,9,2024-03-03,475
4,8,2024-12-31,337
1,6,2024-04-09,420
3,3,2024-09-29,490
3,6,2024-09-23,444
1,3,2024-05-26,495
4,1,2024-09-24,334
3,2,2024-12-02,451
2,3,2024-03-01,125
5,4,2024-03-21,441
3,9,2024-06-30,317
4,1,2024-08-14,283
2,4,2024-08-07,305
2,10,2024-11-11,462
4,7,2024-04-20,262
2,9,2024-05-17,60
5,10,2024-06-02,352
4,1,2024-06-08,191
2,2,2024-12-08,333
1,6,2024-10-10,135
2,9,2024-05-18,346
1,5,2024-06-06,419
2,4,2024-05-23,381
5,4,2024-09-09,314
3,2,2024-05-09,440
3,8,2024-03-25,295
2,7,2024-01-14,58
1,7,2024-10-24,172
2,6,2024-02-05,61
1,8,2024-02-23,396
5,7,2024-10-20,175
4,7,2024-05-05,259
1,10,2024-05-08,421
5,4,2024-12-24,393
2,6,2024-04-11,449
5,1,2024-02-04,277
2,4,2024-05-04,176
3,10,2024-03-23,487
4,6,2024-02-13,449
4,3,2024-05-22,351
3,1,2024-01-16,66
3,2,2024-05-03,368
2,3,2024-11-03,277
3,9,2024-12-13,241
3,8,2024-04-15,179
2,6,2024-08-23,73
2,4,2024-06-23,422
5,8,2024-02-12,467
3,5,2024-11-23,331
3,6,2024-08-12,94
1,6,2024-12-30,193
1,7,2024-06-11,117
4,1,2024-07-09,196
2,7,2024-01-09,84
4,7,2024-07-01,112
4,10,2024-09-10,279
3,6,2024-03-20,396
2,1,2024-08-15,416
3,6,2024-11-22,493
1,7,2024-02-09,76
1,1,2024-01-05,123
1,2,2024-07-21,99
3,1,2024-09-17,488
2,1,2024-11-29,402
5,10,2024-02-10,448
4,10,2024-02-22,296
2,8,2024-08-10,243
1,6,2024-12-06,59
2,10,2024-06-09,297
2,3,2024-03-19,347
2,3,2024-08-13,356
1,8,2024-07-08,133
5,10,2024-11-13,366
5,10,2024-11-25,237
2,10,2024-03-05,172
2,2,2024-05-29,356
1,8,2024-05-25,364
1,4,2024-02-18,438
4,4,2024-08-04,463
1,9,2024-04-22,58
3,8,2024-11-20,486
5,6,2024-12-19,292
3,8,2024-11-04,52
1,2,2024-08-17,463
3,3,2024-08-10,163
5,8,2024-01-23,360
1,7,2024-08-06,476
4,8,2024-08-05,431
3,9,2024-05-02,266
1,10,2024-03-31,208
5,7,2024-08-03,153
1,9,2024-02-10,147
5,10,2024-01-06,81
2,5,2024-10-14,184
2,10,2024-12-05,143
5,3,2024-07-29,76
3,9,2024-10-01,154
5,8,2024-06-17,73
3,8,2024-06-14,238
4,10,2024-04-25,254
3,4,2024-05-17,317
1,9,2024-11-26,82
1,5,2024-01-25,66
5,8,2024-04-18,166
3,7,2024-03-08,325
2,8,2024-03-18,175
1,7,2024-04-23,227
5,9,2024-05-23,243
5,3,2024-08-15,416
3,6,2024-06-29,422
4,5,2024-11-02,169
5,5,2024-01-27,74
5,5,2024-04-22,445
2,6,2024-06-12,349
1,8,2024-12-31,110
4,7,2024-08-16,326
4,7,2024-04-12,78
1,8,2024-01-31,170
5,5,2024-03-02,387
2,4,2024-09-17,367
3,2,2024-04-15,66
4,4,2024-07-29,138
5,9,2024-11-09,66
1,3,2024-02-07,393
3,6,2024-07-28,391
1,5,2024-02-27,125
1,5,2024-08-25,205
5,6,2024-06-20,413
4,2,2024-10-03,494
2,2,2024-10-26,138
2,10,2024-06-17,201
2,9,2024-09-23,185
5,1,2024-07-16,414
4,10,2024-03-03,101
5,5,2024-01-08,471
3,10,2024-09-06,317
2,9,2024-03-12,76
5,9,2024-04-03,87
3,4,2024-06-08,322
2,3,2024-05-19,222
4,5,2024-05-29,219
1,10,2024-09-02,143
1,1,2024-01-10,437
4,6,2024-07-16,193
3,10,2024-11-25,116
5,7,2024-10-30,415
3,6,2024-09-20,125
5,6,2024-01-10,352
5,4,2024-09-11,400
4,5,2024-01-06,280
1,1,2024-02-23,162
4,5,2024-02-03,494
4,2,2024-03-15,140
1,9,2024-11-07,437
2,2,2024-10-11,389
1,10,2024-04-17,78
5,7,2024-04-07,267
4,8,2024-10-19,251
3,5,2024-04-10,111
3,1,2024-05-02,52
2,10,2024-07-29,191
3,7,2024-09-20,449
5,6,2024-01-18,134
2,10,2024-10-24,136
4,8,2024-09-03,300
5,8,2024-03-30,371
5,6,2024-01-29,475
1,10,2024-01-07,210
3,8,2024-02-17,51
1,3,2024-07-28,141
4,9,2024-08-12,479
4,1,2024-01-08,434
1,5,2024-07-17,220
1,10,2024-01-07,316
1,1,2024-04-10,227
2,9,2024-06-11,193
3,8,2024-06-29,488
3,2,2024-11-22,120
5,7,2024-04-11,371
5,5,2024-01-15,470
1,9,2024-12-25,397
2,8,2024-04-16,349
1,7,2024-06-22,472
1,10,2024-07-08,402
3,9,2024-10-16,324
5,9,2024-11-14,101
2,9,2024-05-12,308
5,4,2024-02-09,222
4,2,2024-03-18,494
3,8,2024-11-29,415
5,1,2024-12-09,200
4,6,2024-01-13,468
2,9,2024-02-10,168
2,6,2024-04-20,213
3,3,2024-03-03,85
2,9,2024-12-24,81
3,7,2024-02-04,371
5,10,2024-03-15,417
1,9,2024-05-11,400
2,2,2024-06-05,354
1,4,2024-10-22,354
5,9,2024-06-26,466
1,4,2024-04-21,126
2,9,2024-02-11,267
2,8,2024-05-25,168
3,3,2024-10-23,220
5,3,2024-11-13,155
4,8,2024-02-05,320
5,4,2024-12-08,473
5,6,2024-04-14,471
4,9,2024-11-03,444
4,4,2024-01-02,324
2,10,2024-11-06,154
4,7,2024-09-30,446
4,10,2024-06-24,213
3,3,2024-11-19,215
3,7,2024-09-28,228
3,1,2024-05-23,348
4,2,2024-04-25,93
5,9,2024-03-06,269
2,4,2024-03-05,198
2,9,2024-10-31,364
5,8,2024-08-14,319
5,8,2024-05-21,488
1,2,2024-11-18,125
5,10,2024-10-24,65
1,1,2024-10-01,378
4,3,2024-04-23,433
2,7,2024-10-07,75
3,9,2024-02-12,181
2,6,2024-12-22,345
3,5,2024-10-13,484
2,5,2024-06-05,300
2,3,2024-03-10,206
1,7,2024-03-30,396
5,7,2024-04-12,70
1,4,2024-04-28,269
1,4,2024-01-16,401
3,8,2024-05-04,60
4,1,2024-12-29,454
3,8,2024-05-29,116
1,6,2024-11-01,365
1,7,2024-09-21,131
3,8,2024-10-04,131
2,3,2024-03-04,116
1,5,2024-08-02,391
2,7,2024-11-26,143
4,7,2024-02-08,399
3,2,2024-05-18,435
2,9,2024-03-29,380
4,4,2024-07-31,264
2,2,2024-08-10,190
4,10,2024-10-30,464
1,8,2024-01-30,77
5,5,2024-01-11,274
4,7,2024-06-12,423
5,5,2024-05-21,446
1,10,2024-05-21,240
2,4,2024-03-07,479
2,7,2024-11-13,107
3,7,2024-07-06,193
2,3,2024-02-15,472
2,5,2024-10-21,168
2,2,2024-09-27,94
2,3,2024-02-16,162
2,5,2024-11-09,249
2,6,2024-10-26,396
5,7,2024-07-22,322
5,10,2024-07-01,279
2,7,2024-01-21,398
4,4,2024-09-28,391
3,1,2024-09-17,239
1,6,2024-12-17,323
4,9,2024-04-09,88
3,5,2024-05-22,156
1,4,2024-07-01,122
3,1,2024-06-22,320
5,6,2024-08-14,162
1,8,2024-10-27,116
3,8,2024-09-22,90
4,5,2024-02-21,56
3,2,2024-09-10,413
5,7,2024-08-01,396
3,4,2024-06-22,412
4,10,2024-08-11,255
1,4,2024-06-09,116
2,4,2024-01-12,439
2,9,2024-02-11,134
3,6,2024-08-25,469
4,6,2024-06-22,439
5,4,2024-10-17,345
5,9,2024-01-13,156
3,8,2024-03-19,397
5,7,2024-07-01,331
2,1,2024-02-28,282
3,3,2024-03-29,447
1,2,2024-01-31,335
5,3,2024-02-19,206
3,2,2024-08-16,292
1,4,2024-12-23,414
2,8,2024-01-17,325
2,9,2024-04-14,129
4,10,2024-03-02,459
2,10,2024-09-29,367
2,7,2024-05-09,388
5,10,2024-11-26,212
5,6,2024-09-26,291
2,4,2024-07-02,256
5,6,2024-01-03,176
3,7,2024-03-10,74
5,7,2024-07-31,320
4,6,2024-06-06,59
4,8,2024-02-07,430
4,2,2024-04-24,278
4,5,2024-12-05,451
3,5,2024-12-19,395
1,7,2024-05-21,89
4,1,2024-12-08,113
4,4,2024-07-22,343
3,4,2024-09-25,58
5,4,2024-05-30,72
4,1,2024-09-18,407
1,7,2024-01-15,150
2,6,2024-03-12,344
4,8,2024-06-30,417
5,3,2024-12-19,419
4,5,2024-10-29,490
5,9,2024-07-25,298
3,7,2024-08-28,170
4,2,2024-06-19,484
3,8,2024-01-02,395
3,2,2024-01-19,57
5,1,2024-12-03,363
5,2,2024-11-01,153
4,4,2024-08-20,99
2,3,2024-12-31,90
1,6,2024-12-14,321
4,4,2024-10-16,359
3,7,2024-11-03,180
1,3,2024-02-21,95
3,1,2024-08-25,260
5,2,2024-07-04,409
4,8,2024-05-24,432
4,3,2024-08-09,179
1,7,2024-11-28,456
5,9,2024-12-07,133
1,4,2024-02-16,206
5,8,2024-02-07,60
4,9,2024-07-23,253
5,5,2024-08-05,463
5,2,2024-06-22,344
4,8,2024-06-30,313
4,8,2024-01-16,97
1,6,2024-05-05,388
2,10,2024-05-09,463
2,2,2024-07-05,341
2,9,2024-04-27,437
1,8,2024-04-16,214
2,6,2024-11-08,215
1,8,2024-02-22,77
3,3,2024-05-07,321
2,5,2024-04-14,426
4,8,2024-05-17,371
2,5,2024-01-02,153
3,4,2024-06-05,259
4,2,2024-02-24,416
5,1,2024-03-16,443
5,8,2024-07-25,411
3,1,2024-05-21,405
1,8,2024-11-02,129
2,4,2024-04-06,192
5,6,2024-02-07,150
5,10,2024-03-15,120
1,1,2024-07-07,391
3,6,2024-06-18,288
3,2,2024-01-24,56
2,2,2024-07-10,329
3,2,2024-12-23,211
4,1,2024-11-17,226
2,3,2024-09-27,144
3,10,2024-04-29,300
5,2,2024-09-21,461
5,6,2024-05-13,148
4,1,2024-03-21,166
3,8,2024-10-02,152
2,7,2024-12-22,391
1,3,2024-03-04,165
2,4,2024-05-03,476
1,1,2024-01-29,476
4,7,2024-12-28,342
1,9,2024-05-19,469
4,10,2024-09-12,260
4,2,2024-10-16,108
4,5,2024-11-04,425
4,7,2024-03-04,261
5,7,2024-01-23,323
4,3,2024-02-19,402
1,8,2024-09-17,419
2,7,2024-02-28,108
4,1,2024-09-11,116
2,1,2024-12-05,240
1,10,2024-06-13,163
5,3,2024-06-23,322
2,1,2024-02-02,393
5,6,2024-05-19,124
1,8,2024-01-17,435
5,9,2024-07-08,394
3,7,2024-09-02,215
1,3,2024-11-29,392
5,10,2024-08-05,361
2,5,2024-04-30,176
2,2,2024-04-06,145
2,7,2024-11-08,286
4,7,2024-04-23,223
2,8,2024-11-26,333
4,10,2024-09-23,64
4,5,2024-08-04,114
2,6,2024-07-29,312
4,9,2024-03-25,132
3,6,2024-10-13,114
3,4,2024-02-17,98
2,4,2024-12-13,104
3,7,2024-04-08,457
1,5,2024-09-05,165
1,2,2024-06-23,373
3,6,2024-03-15,472
1,3,2024-02-26,106
3,9,2024-09-02,384
4,5,2024-11-30,173
3,7,2024-11-20,445
3,4,2024-07-29,394
1,3,2024-08-01,78
2,8,2024-01-01,222
5,5,2024-06-19,99
1,3,2024-03-06,474
1,9,2024-05-01,400
3,10,2024-08-15,108
5,5,2024-11-15,240
3,1,2024-07-22,275
1,6,2024-07-26,475
1,1,2024-11-09,465
5,7,2024-07-25,445
1,3,2024-09-29,403
5,5,2024-05-31,185
4,3,2024-10-03,234
4,10,2024-10-16,337
3,10,2024-11-17,383
